Day,Age,"Ad set name","Ad name","Campaign name","Account name","Account ID",Reach,Impressions,"Attribution setting",Frequency,"Amount spent (USD)","Link clicks",Purchases,"Mobile app purchases","Website purchases","Cost per purchase","App Installs","Mobile app installs","Desktop app installs","Cost per App Install","Landing page views","New messaging connections","Cost per new messaging connection","Messaging conversations started","CPM (cost per 1,000 impressions)","Campaign delivery","Post reactions","Post engagement","Post shares","Cost per Page engagement","Cost per landing page view","Reporting starts","Reporting ends","Campaign name","Clicks (all)","CPC (cost per link click)","100% VTR","50% VTR","25% VTR","75% VTR","CTR (link click-through rate)","Delivery status","Delivery level","Result Type","Cost per result",Results,"Page engagement",ThruPlays,"Result rate"
2023-05-09,18-24,"Remarketing: Remarketing to Robishop website visitor","Tactical Gas detector","2304124794_P01|4800019347|Website||_Conversions_$115.00_CPR- $6_19_Robishop_IOT 0.5Mn_Q2'23 FB_PMax_Tactical Gas detector_Apr 26-May 10_All FB","Robishop - HP - BD - USD",314738092876571,19,23,"7-day click or 1-day view",1.2105263157895,0,,,,,,,,,,,,,,0,active,,,,,,2023-05-09,2023-05-09,"2304124794_P01|4800019347|Website||_Conversions_$115.00_CPR- $6_19_Robishop_IOT 0.5Mn_Q2'23 FB_PMax_Tactical Gas detector_Apr 26-May 10_All FB",1,,0,0,0,0,,active,ad,,,,,,
2023-05-09,25-34,"Remarketing: Remarketing to Robishop website visitor","Tactical Gas detector","2304124794_P01|4800019347|Website||_Conversions_$115.00_CPR- $6_19_Robishop_IOT 0.5Mn_Q2'23 FB_PMax_Tactical Gas detector_Apr 26-May 10_All FB","Robishop - HP - BD - USD",314738092876571,38,44,"7-day click or 1-day view",1.1578947368421,0,,,,,,,,,,1,1,0,1,0,active,,,,,0,2023-05-09,2023-05-09,"2304124794_P01|4800019347|Website||_Conversions_$115.00_CPR- $6_19_Robishop_IOT 0.5Mn_Q2'23 FB_PMax_Tactical Gas detector_Apr 26-May 10_All FB",0,,0,0,0,0,,active,ad,,,,,,
2023-05-09,35-44,"Custom: Lookalike of Gas light detector page visitor","Tactical Gas detector","2304124794_P01|4800019347|Website||_Conversions_$115.00_CPR- $6_19_Robishop_IOT 0.5Mn_Q2'23 FB_PMax_Tactical Gas detector_Apr 26-May 10_All FB","Robishop - HP - BD - USD",314738092876571,92,111,"7-day click or 1-day view",1.2065217391304,0.05,,,,,,,,,,1,,,,0.45045045,active,,,,,0.05,2023-05-09,2023-05-09,"2304124794_P01|4800019347|Website||_Conversions_$115.00_CPR- $6_19_Robishop_IOT 0.5Mn_Q2'23 FB_PMax_Tactical Gas detector_Apr 26-May 10_All FB",2,,0,0,0,0,,active,ad,,,,,,
2023-05-09,18-24,"Custom: Lookalike of Gas light detector page visitor","Tactical Gas detector","2304124794_P01|4800019347|Website||_Conversions_$115.00_CPR- $6_19_Robishop_IOT 0.5Mn_Q2'23 FB_PMax_Tactical Gas detector_Apr 26-May 10_All FB","Robishop - HP - BD - USD",314738092876571,30,33,"7-day click or 1-day view",1.1,0,,,,,,,,,,1,,,,0,active,,,,,0,2023-05-09,2023-05-09,"2304124794_P01|4800019347|Website||_Conversions_$115.00_CPR- $6_19_Robishop_IOT 0.5Mn_Q2'23 FB_PMax_Tactical Gas detector_Apr 26-May 10_All FB",0,,0,0,0,0,,active,ad,,,,,,
2023-05-09,45-54,"Custom Audience: Lookalike of OBD product page visitor","Robi Intelligent Bike Tracker","2304124794_P01|4800019347|Website||_Conversions_$510.00_CPR- $6_85_Robishop_IOT 0.5Mn_Q2'23 FB_PMax_Tactical Vehicle Tracker_Apr 27-Jun 30_All FB","Robishop - HP - BD - USD",314738092876571,50,60,"7-day click or 1-day view",1.2,0.02,,,,,,,,,,,,,,0.33333333,active,,11,,0.00181818,,2023-05-09,2023-05-09,"2304124794_P01|4800019347|Website||_Conversions_$510.00_CPR- $6_85_Robishop_IOT 0.5Mn_Q2'23 FB_PMax_Tactical Vehicle Tracker_Apr 27-Jun 30_All FB",1,,0.11666667,0.13333333,0.2,0.13333333,,active,ad,,,,11,6,
2023-05-09,45-54,"Custom Audience: Age: 18 - 45 1% Lookalike of Robishop purchaser 90 days","Oneplus Nord CE 3 Launch","2304124573_P03|4800019283|Website||_Conversions (Website)_$150.00_CPR- $5_30_Tactical_Oneplus Nord CE 3 Launch _May 8-May 31_All FB","Robishop - HP - BD - USD",314738092876571,48,48,"7-day click or 1-day view",1,0.02,,,,,,,,,,,,,,0.41666667,active,,,,,,2023-05-09,2023-05-09,"2304124573_P03|4800019283|Website||_Conversions (Website)_$150.00_CPR- $5_30_Tactical_Oneplus Nord CE 3 Launch _May 8-May 31_All FB",2,,0,0,0,0,,active,ad,,,,,,
2023-05-09,18-24,"Custom Audience:  Robishop Website Purchaser_90days","Oneplus Nord CE 3 Launch","2304124573_P03|4800019283|Website||_Conversions (Website)_$150.00_CPR- $5_30_Tactical_Oneplus Nord CE 3 Launch _May 8-May 31_All FB","Robishop - HP - BD - USD",314738092876571,30,37,"7-day click or 1-day view",1.2333333333333,0.04,,,,,,,,,,,,,,1.08108108,active,,,,,,2023-05-09,2023-05-09,"2304124573_P03|4800019283|Website||_Conversions (Website)_$150.00_CPR- $5_30_Tactical_Oneplus Nord CE 3 Launch _May 8-May 31_All FB",0,,0,0,0,0,,active,ad,,,,,,
2023-05-09,25-34,"Custom Audience:  Robishop Website Purchaser_90days","Oneplus Nord CE 3 Launch","2304124573_P03|4800019283|Website||_Conversions (Website)_$150.00_CPR- $5_30_Tactical_Oneplus Nord CE 3 Launch _May 8-May 31_All FB","Robishop - HP - BD - USD",314738092876571,75,90,"7-day click or 1-day view",1.2,0.09,,,,,,,,,,,,,,1,active,,,,,,2023-05-09,2023-05-09,"2304124573_P03|4800019283|Website||_Conversions (Website)_$150.00_CPR- $5_30_Tactical_Oneplus Nord CE 3 Launch _May 8-May 31_All FB",3,,0,0,0,0,,active,ad,,,,,,
2023-05-09,45-54,"Custom Audience:  Robishop Website Purchaser_90days","Oneplus Nord CE 3 Launch","2304124573_P03|4800019283|Website||_Conversions (Website)_$150.00_CPR- $5_30_Tactical_Oneplus Nord CE 3 Launch _May 8-May 31_All FB","Robishop - HP - BD - USD",314738092876571,5,5,"7-day click or 1-day view",1,0.01,,,,,,,,,,,,,,2,active,,,,,,2023-05-09,2023-05-09,"2304124573_P03|4800019283|Website||_Conversions (Website)_$150.00_CPR- $5_30_Tactical_Oneplus Nord CE 3 Launch _May 8-May 31_All FB",0,,0,0,0,0,,active,ad,,,,,,
2023-05-09,65+,"Custom Audience:  Robishop Oneplus Website Visitors_180D exclude nord ce 3 web page visitor 180d","Oneplus Nord CE 3 Launch","2304124573_P03|4800019283|Website||_Conversions (Website)_$150.00_CPR- $5_30_Tactical_Oneplus Nord CE 3 Launch _May 8-May 31_All FB","Robishop - HP - BD - USD",314738092876571,2,2,"7-day click or 1-day view",1,0,,,,,,,,,,,,,,0,active,,,,,,2023-05-09,2023-05-09,"2304124573_P03|4800019283|Website||_Conversions (Website)_$150.00_CPR- $5_30_Tactical_Oneplus Nord CE 3 Launch _May 8-May 31_All FB",0,,0,0,0,0,,active,ad,,,,,,
